CELL_ID,Total_Usage
1,8009.4555
2,8057.659
3,8108.960000000001
4,7869.8795
5,7228.407000000001
6,8108.960000000001
7,8108.960000000001
8,8108.960000000001
9,8108.960000000001
10,5259.188499999999
11,3041.627
12,2262.6645000000003
13,1314.9245
14,2065.6000000000004
15,2141.1945
16,2628.3055
17,3212.3859999999995
18,3214.8954999999996
19,3210.4620000000004
20,3208.5490000000004
21,3205.4485
22,3198.017
23,3487.6839999999997
24,5582.498500000001
25,5642.278000000001
26,5642.278000000001
27,5908.444
28,6236.590499999999
29,6138.1335
30,6013.656999999999
31,5987.960500000001
32,6713.704499999999
33,7649.228000000001
34,7845.1195
35,6947.805
36,6947.805
37,6947.805
38,6947.805
39,7849.707999999998
40,7782.3009999999995
41,11827.705499999998
42,10058.860999999999
43,18426.726500000004
44,28604.078000000005
45,28604.078000000005
46,28604.078000000005
47,75013.911
48,101858.571
49,37785.84450000001
50,12355.719000000001
51,9845.339000000002
52,10307.571
53,9838.958999999999
54,10925.083
55,11391.7505
56,9986.4555
57,8237.623500000002
58,8700.809500000001
59,8127.511
60,7171.367
61,5794.3240000000005
62,5794.3240000000005
63,5942.282499999999
64,8216.9555
65,11710.7935
66,11882.953499999998
67,13061.265
68,16968.642
69,13794.544
70,9463.833999999999
71,8840.588499999998
72,9149.7385
73,9830.139
74,9867.126
75,9875.358499999998
76,9875.358499999998
77,9875.358499999998
78,9875.358499999998
79,9875.358499999998
80,9628.465000000002
81,6481.159
82,2838.9959999999996
83,2747.229500000001
84,2747.229500000001
85,2747.229500000001
86,3374.905
87,5137.25
88,5341.720999999999
89,5341.720999999999
90,5341.720999999999
91,5876.776999999999
92,6630.589500000001
93,9425.577
94,15607.539999999999
95,15607.539999999999
96,15607.539999999999
97,15607.539999999999
98,15614.5875
99,15607.539999999999
100,15604.734499999999
101,8049.003
102,7461.547500000001
103,8108.960000000001
104,8108.960000000001
105,8108.960000000001
106,8108.960000000001
107,8108.960000000001
108,8108.960000000001
109,8108.960000000001
110,5238.6275000000005
111,3440.4990000000003
112,369.8425000000001
113,1266.1875000000002
114,2206.594
115,2414.3305
116,3153.7334999999994
117,3215.0255000000006
118,3215.0255000000006
119,3215.0255000000006
120,3215.0255000000006
121,3214.6175000000007
122,3200.2364999999995
123,4209.6125
124,5597.377499999999
125,5977.555500000001
126,6286.972499999999
127,6256.398000000001
128,5996.687
129,5987.960500000001
130,5987.960500000001
131,6434.565
132,6239.835500000001
133,5732.3330000000005
134,5635.87
135,6494.6825
136,6944.669999999999
137,6943.302000000001
138,6947.192
139,6947.805
140,7856.114
141,10573.656500000001
142,10269.905
143,10359.433
144,14783.227499999999
145,18216.933499999996
146,48574.91650000001
147,128674.25050000001
148,53534.735
149,27672.327999999998
150,26457.578000000005
151,20378.552
152,18390.143
153,17987.838499999998
154,18990.977499999997
155,17946.2245
156,14028.809000000001
157,7598.664499999999
158,8905.333
159,7277.976000000001
160,7270.2815
161,6188.3455
162,5794.3240000000005
163,5794.3240000000005
164,7229.577000000002
165,12088.431999999999
166,12475.258999999998
167,14353.167
168,17329.734500000002
169,17325.4345
170,16031.399
171,11001.821000000002
172,9856.695000000002
173,9864.137999999997
174,9986.768
175,9875.358499999998
176,9875.358499999998
177,9875.358499999998
178,9875.358499999998
179,9875.358499999998
180,10395.914000000002
181,6223.810500000001
182,2737.2050000000004
183,2747.229500000001
184,2747.229500000001
185,2747.229500000001
186,4082.2405000000003
187,5056.903
188,6094.7735
189,4328.3545
190,4410.999500000001
191,6625.634
192,6630.589500000001
193,6674.416500000001
194,11998.854
195,15607.539999999999
196,15607.539999999999
197,15607.539999999999
