CELL_ID,Total_Usage
1,8666.8705
2,8713.767
3,8763.68
4,8531.0705
5,7804.690499999999
6,8763.68
7,8763.68
8,8763.68
9,8763.68
10,5510.615
11,3093.4284999999995
12,2180.7329999999997
13,1341.9650000000001
14,2176.7755
15,2261.5465
16,2463.0635
17,2696.12
18,2697.1590000000006
19,2695.553
20,2694.862
21,2692.9775
22,2689.4310000000005
23,2857.75
24,4075.0119999999997
25,4109.7495
26,4109.7495
27,4464.030000000001
28,5113.6134999999995
29,5754.5905
30,6017.2545
31,6071.4355
32,6892.4355
33,7672.5735
34,6856.068
35,5690.4015
36,5690.4015
37,5690.4015
38,5690.4015
39,6184.297499999999
40,6103.414500000001
41,6892.9425
42,7788.196000000001
43,6346.999499999998
44,4248.869
45,4248.869
46,4248.869
47,76794.786
48,124255.09449999999
49,43287.5525
50,12006.427
51,9543.0285
52,9925.537
53,9542.793999999998
54,10332.177500000003
55,10968.635999999997
56,10947.537499999999
57,9446.029
58,9247.641000000001
59,8827.993000000002
60,7987.589
61,5339.342000000001
62,5339.342000000001
63,5491.529000000001
64,7761.575999999999
65,10348.33
66,10384.4895
67,11191.220499999998
68,15194.408000000001
69,12582.983500000002
70,9167.583
71,8679.678500000002
72,9613.327
73,10818.485499999995
74,10863.163499999999
75,10867.2175
76,10867.2175
77,10867.2175
78,10867.2175
79,10867.2175
80,9201.7705
81,5529.350999999999
82,2911.159
83,2823.695
84,2823.695
85,2823.695
86,2728.0650000000005
87,2580.4170000000004
88,2614.9860000000003
89,2614.9860000000003
90,2614.9860000000003
91,3436.835
92,4594.668999999999
93,7190.8745
94,12933.150500000002
95,12933.150500000002
96,12933.150500000002
97,12933.150500000002
98,12938.323999999999
99,12933.150500000002
100,12931.769
101,8698.091499999999
102,7900.124000000001
103,8763.68
104,8763.68
105,8763.68
106,8763.68
107,8763.68
108,8763.68
109,8763.68
110,5487.147499999999
111,3460.9465000000005
112,359.0199999999999
113,1294.9465
114,2180.1755
115,2382.158
116,2673.3175
117,2697.206
118,2697.206
119,2697.206
120,2697.206
121,2697.0215
122,2690.445
123,3293.5245000000004
124,4097.1645
125,4556.0535
126,4967.918000000001
127,5496.8415
128,6052.998999999999
129,6071.4355
130,6071.4355
131,6610.4664999999995
132,6423.113000000001
133,5851.779500000001
134,5634.9775
135,5814.8995
136,5690.915999999998
137,5688.877
138,5690.1955
139,5690.4015
140,6602.894500000001
141,7801.464
142,8028.591
143,8010.1359999999995
144,7098.1395
145,6390.254
146,50344.16249999999
147,158712.55800000002
148,62460.204500000014
149,24395.578999999994
150,23592.432999999997
151,19917.7285
152,17559.117000000002
153,16607.1105
154,17668.1555
155,17128.623
156,14022.160999999998
157,8402.2655
158,8899.485499999999
159,8188.001
160,8177.820500000001
161,6097.1050000000005
162,5339.342000000001
163,5339.342000000001
164,6150.666
165,9001.3455
166,9104.5415
167,11604.167000000001
168,15584.542
169,15580.29
170,14447.065500000002
171,11146.247500000001
172,10858.024000000003
