CELL_ID,Total_Usage
1,8244.1365
2,8301.2195
3,8361.9745
4,8078.829000000001
5,7427.8795
6,8361.9745
7,8361.9745
8,8361.9745
9,8361.9745
10,5497.8175
11,3198.3585
12,2296.0875
13,1323.14
14,2076.4455000000003
15,2172.038
16,2633.4305
17,3169.5215000000003
18,3172.1290000000004
19,3167.488
20,3165.4890000000005
21,3161.7560000000003
22,3153.4304999999995
23,3346.7910000000006
24,4745.1535
25,4785.061999999999
26,4785.061999999999
27,5025.4315
28,5490.3505
29,6013.1050000000005
30,6240.085999999999
31,6286.897000000001
32,6958.582499999999
33,7739.3955
34,7594.996999999999
35,6794.5109999999995
36,6794.5109999999995
37,6794.5109999999995
38,6794.5109999999995
39,7694.9545
40,7588.637499999999
41,10719.340500000002
42,10361.107
43,18545.099
44,28509.295000000002
45,28509.295000000002
46,28509.295000000002
47,79062.40800000002
48,108123.495
49,39081.087000000014
50,12172.4035
51,9830.175500000001
52,10266.181
53,9822.22
54,11015.448499999999
55,11614.639000000001
56,10423.201
57,8655.9955
58,9241.408
59,8646.025000000001
60,7640.5825
61,5867.4575
62,5867.4575
63,6031.012
64,8635.895499999999
65,12623.125
66,12782.9225
67,13695.849000000002
68,16334.045
69,13402.582
70,9391.898000000001
71,8764.440499999999
72,9376.544000000002
73,10300.3495
74,10344.206
75,10353.412000000004
76,10353.412000000004
77,10353.412000000004
78,10353.412000000004
79,10353.412000000004
80,9839.5395
81,6619.3835
82,3264.9584999999997
83,3189.829
84,3189.829
85,3189.829
86,3727.7735000000002
87,5128.8285
88,5238.9935000000005
89,5238.9935000000005
90,5238.9935000000005
91,5856.9185
92,6727.474
93,9742.144
94,16409.992000000002
95,16409.992000000002
96,16409.992000000002
97,16409.992000000002
98,16416.981
99,16409.992000000002
100,16407.0635
101,8286.219
102,7696.8205
103,8361.9745
104,8361.9745
105,8361.9745
106,8361.9745
107,8361.9745
108,8361.9745
109,8361.9745
110,5477.1555
111,3633.6535000000003
112,377.492
113,1295.1190000000001
114,2214.5060000000003
115,2447.4145
116,3116.0385
117,3172.2625000000007
118,3172.2625000000007
119,3172.2625000000007
120,3172.2625000000007
121,3171.8124999999995
122,3155.8845
123,3833.8129999999996
124,4759.3345
125,5087.8505000000005
126,5367.2875
127,5790.9695
128,6270.965999999999
129,6286.897000000001
130,6286.897000000001
131,6715.603500000001
132,6508.5965
133,6000.5515000000005
134,5863.7885
135,6525.2035
136,6792.4619999999995
137,6790.346000000001
138,6793.943499999999
139,6794.5109999999995
140,7698.8385
141,10575.508000000002
142,10559.111
143,10646.765500000001
144,14977.903
145,18339.703500000003
146,51437.063500000004
147,137822.9145
148,55866.937
149,25667.262000000002
150,24676.8975
151,19768.793499999996
152,18385.2865
153,18310.102
154,19394.635499999997
155,18589.359000000004
156,14681.573
157,8082.822500000001
158,9311.0925
159,7776.3065
160,7767.951499999999
161,6374.817499999999
162,5867.4575
163,5867.4575
164,7484.389
165,13089.037999999997
166,13621.16
167,14783.546999999999
168,16601.049499999997
169,16595.987
170,15403.758000000002
171,11201.409500000002
172,10332.538999999999
173,10340.8635
174,10455.553
175,10353.412000000004
176,10353.412000000004
177,10353.412000000004
178,10353.412000000004
179,10353.412000000004
180,10475.202
181,6187.7015
182,3178.1710000000003
183,3189.829
184,3189.829
185,3189.829
186,3772.309
187,4353.9235
188,5983.4245
189,4288.401000000001
190,4405.646000000001
191,6721.755499999999
192,6727.474
193,6774.749500000003
194,12517.6755
195,16409.992000000002
196,16409.992000000002
197,16409.992000000002
198,16409.992000000002
199,16409.992000000002
200,16410.221999999998
201,8328.658
202,8057.034999999999
203,8362.077000000001
204,8361.9745
205,8362.6175
206,8361.9745
207,8361.9745
208,8361.9745
209,8361.9745
210,6572.565
211,3765.1525
212,3276.806
213,2437.2355000000002
214,2241.121
215,3038.2690000000002
216,3167.7204999999994
217,3172.2625000000007
218,3172.2625000000007
219,3172.2625000000007
220,3172.2625000000007
221,3254.8815
222,3587.9335
223,5110.3185
224,5383.651500000001
225,5491.335
226,5626.124
227,6224.063499999998
228,6286.897000000001
229,6286.897000000001
230,6286.897000000001
231,6288.717000000001
232,7008.0135
233,6278.0145
234,6282.017000000001
235,6286.022000000002
236,6444.1465
237,6747.414000000001
238,7588.825000000001
239,10788.908
240,14301.962500000001
241,15616.054499999997
242,12611.059000000001
243,9786.851500000002
244,10559.111
245,10843.392
246,62421.42800000001
247,88390.28199999998
248,23349.612500000003
249,29156.691
250,29426.834000000003
251,25578.084000000003
252,18144.593000000004
253,20715.309499999996
254,20134.747000000003
255,18704.342499999995
256,15421.891999999998
257,7946.576000000002
258,8428.1275
259,7833.4795
260,7775.115
261,7673.184000000001
262,6159.549499999999
263,5867.4575
264,9978.115999999998
265,13613.098000000004
266,13613.098000000004
267,14709.175499999998
268,16744.464
269,18129.387
270,18967.738
271,15493.6765
272,10519.320500000002
273,10353.402000000002
274,10353.412000000004
275,10353.412000000004
276,10353.412000000004
277,10232.5095
278,10353.412000000004
279,10353.412000000004
280,9619.127
281,5763.0779999999995
282,3189.829
283,3189.829
284,3189.829
285,3804.2805
286,5431.6755
287,3295.6239999999993
288,3270.3380000000006
289,4377.4695
290,2985.4515
291,4460.6135
292,6713.1245
293,6727.474
294,7553.775999999998
295,15021.649000000001
296,16409.992000000002
297,16409.992000000002
298,16409.992000000002
299,16413.235999999997
300,16448.730499999998
301,6999.389500000001
302,7675.581999999999
303,8082.1449999999995
304,8460.9135
305,8524.0905
306,8445.997500000001
307,8388.621
308,8371.146999999999
309,8361.9745
310,7900.061500000001
311,4414.334
312,3682.5774999999994
313,3207.29
314,3005.3795
315,3213.7255000000005
316,3164.9995000000004
317,3172.2625000000007
318,3225.0735000000004
319,3366.9779999999996
320,3572.5854999999992
321,3835.2615
322,4750.633000000001
323,5503.8155
324,5495.350999999999
325,5803.134499999999
326,6275.668499999999
327,6286.897000000001
328,6286.897000000001
329,6286.897000000001
330,6286.897000000001
331,6288.625
332,6288.385499999999
333,6277.399499999999
334,6280.4935000000005
335,6283.923999999999
336,6282.242000000001
337,9948.837999999998
338,16385.8665
339,16920.672
340,15956.842
341,16958.8335
342,16821.6065
343,12297.941000000003
344,11196.857
345,15329.4285
346,48765.74800000001
347,79296.66500000001
348,28602.399500000003
349,29313.877500000006
350,28926.052500000005
351,23829.744000000002
352,19506.683500000006
353,20286.0135
354,18902.933500000003
355,18704.342499999995
356,17770.253500000003
357,15253.819
358,8781.514499999997
359,8403.787499999999
360,9383.5975
361,8902.979
362,8094.016
363,6119.993
364,11527.126
365,13613.098000000004
366,14438.326999999997
367,18441.472
368,19853.550000000003
369,19975.985
370,19975.985
371,16734.7395
372,11943.277
373,10353.267000000002
374,10353.412000000004
375,10353.412000000004
376,10352.179000000002
377,6153.2605
378,10353.412000000004
379,10328.235000000002
380,9253.794999999998
381,3718.3865
382,3189.829
383,3541.4899999999993
384,4723.464
385,6025.227499999999
386,3651.251000000001
387,3137.562000000001
388,3538.1910000000003
389,6069.589999999999
390,3100.384
391,3026.0575
392,4561.5425
393,6629.479499999999
394,6699.6675
395,7409.815500000001
396,16125.538499999999
397,16145.3825
398,15664.3355
399,13577.342499999999
400,11134.206500000002
401,3447.707
402,4630.9975
403,5745.499
404,5826.4875
405,5549.079500000001
406,6865.9355000000005
407,6679.7755
408,6631.959000000001
409,5421.779500000001
410,4056.5395
411,3472.5365000000006
412,3164.894
413,3164.894
414,3164.87
415,3154.1655
416,3166.6595
417,3432.5610000000006
418,3781.6315000000004
419,3878.5359999999996
420,3878.5359999999996
421,4413.518500000001
422,5499.4225000000015
423,5553.9285
424,6063.4595
425,6286.897000000001
426,6286.897000000001
427,6286.897000000001
428,6286.897000000001
429,6286.897000000001
430,6286.897000000001
431,6287.1125
432,5855.4619999999995
433,6459.534499999999
434,6278.804
435,6286.348500000001
436,6701.940500000001
437,15174.672500000002
438,16915.9785
439,16920.089
440,16922.1895
441,17029.253999999997
442,17502.6255
443,14612.807999999999
444,12377.564499999999
445,15682.4125
446,22035.8995
447,30445.466499999995
448,41534.08099999999
449,28204.883000000005
450,23432.812500000004
451,19200.61
452,20861.010500000004
453,19373.51
454,18704.342499999995
455,18704.342499999995
456,17620.131499999996
457,17620.4965
458,16199.5725
459,10241.32
460,10285.0615
461,10312.383
462,9655.239000000001
463,9328.039999999999
464,14663.5475
465,14923.991000000002
466,22060.4715
467,22442.981
468,14563.4205
469,15906.976499999999
470,16688.875999999997
471,13961.607
472,10056.725
473,9789.5665
474,9996.269000000002
475,10013.5135
476,9791.198999999997
477,9206.485499999999
478,9570.9525
479,9818.288499999999
480,7912.373
481,3189.5495
482,3189.829
483,5419.5509999999995
484,6022.6095000000005
485,5166.8775
486,3143.1595
487,3143.1595
488,3143.1595
489,3143.1595
490,3143.1595
491,3142.8940000000002
492,3005.203
493,4258.1985
494,6394.009
495,6525.2155
496,9553.810500000001
497,9191.779999999999
498,7754.110500000001
499,7231.438999999999
500,7232.0329999999985
501,3390.399000000001
502,3390.399000000001
503,3390.399000000001
504,3390.399000000001
505,3390.399000000001
506,3390.399000000001
507,3371.0164999999997
508,3270.442499999999
509,3264.798
510,3264.798
511,3238.913
512,3381.8025
513,3246.0155000000004
514,3174.7605
515,3209.1135
516,3221.969
517,3846.753
518,3878.5359999999996
519,3878.5359999999996
520,3939.944
521,5022.3155
522,5712.071000000001
523,6197.384500000001
524,6304.351000000001
525,6295.517
526,6291.104
527,6286.9439999999995
528,6286.897000000001
529,6286.897000000001
530,6286.897000000001
531,6287.357000000001
532,6297.513000000001
533,6802.194
534,7157.715
535,5527.803
536,10219.778
537,16736.171000000002
538,16921.035
539,16920.028
540,16922.926499999998
541,16971.829
542,16985.0655
543,16121.258999999998
544,18471.697000000004
545,16232.2695
546,22402.326000000005
547,28621.364499999996
548,29050.6045
549,20534.3725
550,19944.667500000003
551,20791.765500000005
552,19241.487000000005
553,18704.342499999995
554,18704.342499999995
555,18127.936
556,17898.2215
557,17837.9385
558,20337.173000000003
559,23737.878500000003
560,17265.4015
561,12455.5505
562,9286.581999999999
563,9849.801
564,15778.051999999994
565,18725.382500000003
566,22914.8465
567,16583.964
568,13238.627500000002
569,12967.726
570,13382.118500000002
571,10633.908000000001
572,9208.3635
573,8399.815
574,8126.167499999999
575,8552.6055
576,9407.0295
577,9385.6705
578,9416.471
579,9319.958
580,19537.830499999996
581,3194.587
582,4332.447999999999
583,5903.659500000001
584,6174.008999999999
585,3600.4459999999995
586,3143.1595
587,3143.1595
588,3143.1595
589,3143.1595
590,3143.1595
591,3112.6445
592,2897.1115000000004
593,2819.991499999999
594,3922.725
595,5999.436000000001
596,5780.8679999999995
597,6407.563499999999
598,7227.979000000001
599,7228.2625
600,7228.632
601,3390.399000000001
602,3390.399000000001
603,3390.399000000001
604,3390.399000000001
605,3390.399000000001
606,3390.399000000001
607,3419.2320000000004
608,3296.4359999999997
609,3264.798
610,3264.798
611,3270.1645
612,5306.4675
613,3535.8064999999997
614,3242.939
615,3225.5959999999995
616,3244.2174999999997
617,3767.773
618,3878.5359999999996
619,3878.5359999999996
620,5049.2965
621,5894.976000000001
622,6305.728999999998
623,6305.728999999998
624,6305.728999999998
625,6305.728999999998
626,6305.728999999998
627,6297.489500000001
628,6288.112999999999
629,6286.897000000001
630,6289.107
631,6291.08
632,6296.5464999999995
633,6298.482999999999
634,7234.281500000001
635,6781.137500000001
636,14004.651000000003
637,15910.027
638,16942.946
639,16923.0
640,16923.0
641,17229.598500000004
642,16488.222500000003
643,14532.549000000003
644,20569.689000000002
645,20855.968
646,26740.19
647,30633.806499999988
648,28693.229
649,25514.1225
650,44034.147000000004
651,28156.630000000005
652,18908.21
653,18845.873000000003
654,18809.627499999995
655,20267.521000000004
656,18981.1115
657,18949.744
658,19887.929
659,24496.614
660,24656.101
661,20077.170000000006
662,9254.6045
663,9674.68
664,21133.1205
665,22751.935999999994
666,23061.623499999998
667,14085.476999999997
668,13497.92
669,11079.737999999998
670,10156.029
671,9185.1035
672,8209.9225
673,8209.9225
674,8209.9225
675,8209.9225
676,8662.0855
677,9637.268
678,9439.9775
679,7726.135499999999
680,7089.584
681,7642.327499999999
682,6159.700999999999
683,6184.2970000000005
684,5809.8965
685,3157.3815000000004
686,3143.1595
687,3143.1595
688,3143.1595
689,3143.1595
690,3143.1595
691,2981.694
