CELL_ID,Total_Usage
1,8737.0695
2,8790.692500000001
3,8847.757
4,8581.800999999998
5,7848.808999999999
6,8847.757
7,8847.757
8,8847.757
9,8847.757
10,5586.451000000001
11,3131.016
12,2131.5759999999996
13,1296.043
14,2150.453
15,2241.89
16,2525.807
17,2828.7075
18,2830.1870000000004
19,2827.583
20,2826.4605
21,2824.4489999999996
22,2819.8704999999995
23,2973.4199999999996
24,4083.8600000000006
25,4115.5485
26,4115.5485
27,4355.859500000001
28,4822.022999999999
29,5349.565
30,5579.204499999999
31,5626.574999999999
32,6429.147000000001
33,7249.7315
34,5956.054
35,5400.097
36,5400.097
37,5400.097
38,5400.097
39,5883.5085
40,5806.079000000001
41,6565.637
42,6929.545000000001
43,5914.372
44,4420.2265
45,4420.2265
46,4420.2265
47,75913.20049999999
48,122307.94099999999
49,41921.301499999994
50,11467.4955
51,9255.439
52,9630.815499999999
53,9272.723999999998
54,9759.032000000001
55,9612.7165
56,9481.162499999999
57,8421.006000000001
58,8605.806999999999
59,8152.928500000002
60,7256.873500000001
61,4850.36
62,4850.36
63,5005.9385
64,7344.0165
65,10181.8695
66,10242.192
67,11076.3275
68,14804.339500000002
69,12503.274999999998
70,9363.818
71,8891.779000000002
72,9956.5585
73,11315.610499999999
74,11365.31
75,11369.546499999999
76,11369.546499999999
77,11369.546499999999
78,11369.546499999999
79,11369.546499999999
80,9306.735000000002
81,5124.306500000001
82,2446.5780000000004
83,2364.574
84,2364.574
85,2364.574
86,2362.9995000000004
87,2534.665499999999
88,2633.1675
89,2633.1675
90,2633.1675
91,3239.0439999999994
92,4092.6154999999994
93,6127.789000000001
94,10629.198999999999
95,10629.198999999999
96,10629.198999999999
97,10629.198999999999
98,10634.666000000001
99,10629.198999999999
100,10627.768
101,8779.938999999998
102,7933.8045
103,8847.757
104,8847.757
105,8847.757
106,8847.757
107,8847.757
108,8847.757
109,8847.757
110,5562.925
111,3517.501
112,349.47249999999997
113,1264.7025000000003
114,2155.0009999999997
115,2434.612
116,2800.8089999999997
117,2830.2650000000003
118,2830.2650000000003
119,2830.2650000000003
120,2830.2650000000003
121,2830.0155
122,2821.2255
123,3364.1890000000003
124,4098.4580000000005
125,4418.263
126,4697.630499999999
127,5124.839999999998
128,5610.4595
129,5626.574999999999
130,5626.574999999999
131,6133.833499999999
132,5955.022000000001
133,5416.986999999999
134,5262.879
135,5494.932999999999
136,5400.6775
137,5397.593
138,5399.7585
139,5400.097
140,6195.294000000001
141,7143.330000000001
142,7111.884
143,7098.7445
144,6449.282499999999
145,5945.175
146,49605.97
147,156826.73100000003
148,59869.35249999999
149,22072.6335
150,21661.720499999996
151,18220.049
152,15026.741
153,13672.8845
154,14086.1855
155,12747.542999999998
156,11300.414499999999
157,7514.7035000000005
158,8090.589000000001
159,7438.932000000002
160,7429.737500000001
161,5538.953500000001
162,4850.36
163,4850.36
164,5805.237999999999
165,9146.8105
166,9320.731500000002
167,11535.330499999998
168,15076.662500000002
169,15073.139500000001
170,14101.2495
171,11522.3215
172,11359.941499999999
173,11363.772
174,11476.07
175,11369.546499999999
176,11369.546499999999
177,11369.546499999999
178,11369.546499999999
179,11369.546499999999
180,9966.382000000001
181,4685.612
182,2357.9424999999997
183,2364.574
184,2364.574
185,2364.574
186,3533.240500000001
187,3696.0979999999995
188,4353.050000000001
189,2422.9105000000004
190,2609.4875
191,4087.0200000000004
192,4092.6154999999994
193,4124.527
194,8001.524
195,10629.198999999999
196,10629.198999999999
197,10629.198999999999
198,10629.198999999999
199,10629.198999999999
200,10629.497499999998
201,8813.018499999998
202,8500.38
203,8847.821
204,8847.757
205,8848.17
206,8847.757
207,8847.757
208,8847.757
209,8847.757
210,6810.226
211,3609.7525
212,2789.8084999999996
213,2233.439
214,1961.1470000000002
215,2804.6425
216,2827.682499999999
217,2830.2650000000003
218,2830.2650000000003
219,2830.2650000000003
220,2830.2650000000003
221,2912.8625
222,3235.3550000000005
223,4478.767999999999
224,4713.994500000001
225,4821.656499999999
226,4958.025
227,5562.994499999999
228,5626.574999999999
229,5626.574999999999
230,5626.574999999999
231,5628.7215
232,6220.762000000001
233,5621.233500000001
234,5622.7744999999995
235,5626.001999999999
236,5550.2465
237,5419.570499999999
238,6172.7015
239,9433.4735
240,13147.4175
241,14096.890000000001
242,9550.7275
243,6703.2315
244,7111.884
245,7548.4695
246,67865.50049999998
247,98367.8075
248,20428.831499999997
249,24360.878
250,24555.888000000003
251,21477.667
252,13196.660999999998
253,14567.0685
254,14056.426000000003
255,12798.3
256,11396.305499999999
257,7447.862000000001
258,7624.8125
259,7414.924000000001
260,7439.443000000001
261,7301.124000000002
262,5246.794
263,4850.36
264,7206.3605
265,9309.139500000001
266,9309.139500000001
267,11573.175499999998
268,15161.0205
269,15992.818
270,16496.433999999997
271,14402.481999999998
272,11470.636499999999
273,11369.543
274,11369.546499999999
275,11369.546499999999
276,11369.546499999999
277,11231.695000000002
278,11369.546499999999
279,11369.546499999999
280,8421.948
281,3584.063999999999
282,2364.574
283,2364.574
